source_id,source_name,url,domain,content_type,category,parent_source_id,is_leaf,catalog_year,priority_for_ingest,PM_Review_Status,Allowed_for_AI_Retrieval,last_ingested_timestamp,content_hash,discovered_from,notes
ECO-517D16BD9F92F7,about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/ceremony,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/ceremony/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-5DFE6FB1809695,about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/contact-information,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/contact-information/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4BBE165FE404FF,about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/gradfest,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/gradfest/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-7A1E3EEE5A8E42,about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/message-from-the-provost,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/message-from-the-provost/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-6C050CB3F02025,about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/request-to-graduate-in-absentia-form,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/request-to-graduate-in-absentia-form/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-FA63F3881B6E95,about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/special-needs-or-accommodations,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/commencement/special-needs-or-accommodations/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-8A793E416F11BD,about-us/leadership-team/academic-affairs/division-of-academic-affairs/dore,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/dore/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-A5C798B5A153F7,about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-98507B760947EC,about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-EE773BDD5C6542,about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/campp,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/campp/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4A2AB072D9DC88,about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/environmental-and-chemical-sciences,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/environmental-and-chemical-sciences/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D487F165D05918,about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/mcneese-farms,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/mcneese-farms/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-9A62CC274858A8,about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/meet-alexis,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/meet-alexis/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-1E2050A35020BD,about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/school-of-agricultural-sciences,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/engineering-and-sciences/agriculture/school-of-agricultural-sciences/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-3E9B74CF1BCFEB,about-us/leadership-team/academic-affairs/division-of-academic-affairs/grants,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/grants/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-6C238CC323F90D,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-B7A00DBDAC70A4,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/12-13_organizational_chart,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/12-13_organizational_chart/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-E6C9739FD6AFB0,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013-degrees-conferred,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013-degrees-conferred/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-C762EF0051EF88,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013_average_teaching_load_by_department,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013_average_teaching_load_by_department/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-DEE104541A104B,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013_factbook_history,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013_factbook_history/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-E622CDF0A0BA85,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013_factbook_purpose_mission,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2012-2013_factbook_purpose_mission/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-9BF2E8CFB2994F,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2013_factbook_core_values,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2013_factbook_core_values/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-601A107D1B56F6,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014-financial-aid,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014-financial-aid/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-2F9E43040235C3,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_accreditation,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_accreditation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-BBFE31A1A4D4D1,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_average_teaching_load_by_department,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_average_teaching_load_by_department/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-8C5AB99C8C2A42,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_core_values,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_core_values/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D9EED8164B6E0E,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_factbook_tree,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_factbook_tree/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-00C3547DA305EA,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_history,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_history/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-511BA3DCD59722,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_inventory_of_degree_programs,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_inventory_of_degree_programs/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-7013F86E5D1A12,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_organizational_chart,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_organizational_chart/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-351F00079709AB,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_purpose_mission,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013-2014_purpose_mission/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-BD000E0E7DEAED,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_facilities-5501,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_facilities-5501/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-32A1C1F38A687F,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_revenues_and_expenditures-5498,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_revenues_and_expenditures-5498/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-3FF26CEEE6F053,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_student_credit_hours_sch-5494,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_student_credit_hours_sch-5494/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-21AE5FD06B6305,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_student_to_faculty_ratio-5500,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2013_2014_student_to_faculty_ratio-5500/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4447453EFA8A35,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_accreditation,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_accreditation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-A2EA527D89BADA,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_average_teaching_load_by_department,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_average_teaching_load_by_department/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-CF779CF243F78A,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_core_values,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_core_values/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-2BEFEAE426ACF9,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_factbook_main_menu,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_factbook_main_menu/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D812FD32208F21,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_history,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_history/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-50EA6CD3965D3A,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_inventory_of_degree_programs,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_inventory_of_degree_programs/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-50DB6AB39D014B,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_organizational_chart,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_organizational_chart/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-7845B70CF26687,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_purpose_mission,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014-2015_purpose_mission/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-1B92EB302E4468,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_facilities,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_facilities/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-BEDC03A3387862,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_revenues_and_expenditures,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_revenues_and_expenditures/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-233D2E2C3E1025,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_student_credit_hours_sch,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_student_credit_hours_sch/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-85F97A8ED79F8F,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_student_to_faculty_ratio,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2014_2015_student_to_faculty_ratio/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-FEFC7BE439B5BA,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_accreditation,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_accreditation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-41F514D80BAA94,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_average_teaching_load_by_department,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_average_teaching_load_by_department/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-EEC54500048C6B,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_core_values,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_core_values/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D2A58249CD5065,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_factbook_main_menu,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_factbook_main_menu/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-ACC26FFA75194C,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_history,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_history/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-8D89D644324311,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_inventory_of_degree_programs,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_inventory_of_degree_programs/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-B303331AF7E2B8,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_organizational_chart,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_organizational_chart/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-F6B1F591633BCB,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_purpose_mission,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015-2016_purpose_mission/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-990EB3FFC43FB8,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_facilities-9078,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_facilities-9078/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-B1B5E6B331210C,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_revenues_and_expenditures-9075,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_revenues_and_expenditures-9075/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-2994195B5A2ADC,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_student_credit_hours_sch-9071,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_student_credit_hours_sch-9071/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-E245DAA94271FD,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_student_to_faculty_ratio-9077,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2015_2016_student_to_faculty_ratio-9077/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-30A03EE2557A52,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017-revenues-and-expenditures,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017-revenues-and-expenditures/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D8D56B40975D46,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_accreditation,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_accreditation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-249EDB5C6D1DB7,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_average_teaching_load_by_department,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_average_teaching_load_by_department/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-C5953347EFB460,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_core_values,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_core_values/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-E70E637451CDDA,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_factbook_main_menu,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_factbook_main_menu/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-A2A12C81DF6557,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_history,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_history/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-1ED967055F8FA6,about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_inventory_of_degree_programs,https://www.mcneese.edu/about-us/leadership-team/academic-affairs/division-of-academic-affairs/ire/2016-2017_inventory_of_degree_programs/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
