category_id,category,parent_domain,subcategory_id,subcategory,category_type,description,aliases,official_source_url,source_scope,answer_policy,risk_tier,researched_on
CAT-061,LNG Center of Excellence,Research and Industry,CAT-061-S03,registration membership and eligibility,cultural_community,"Queries about LNG Center of Excellence, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",LNG Center of Excellence | McNeese LNG Center | LNG Center of Excellence,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-061,LNG Center of Excellence,Research and Industry,CAT-061-S04,tickets prices sponsorships and funding,cultural_community,"Queries about LNG Center of Excellence, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",LNG Center of Excellence | McNeese LNG Center | LNG Center of Excellence,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-061,LNG Center of Excellence,Research and Industry,CAT-061-S05,venues directions parking and accessibility,cultural_community,"Queries about LNG Center of Excellence, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",LNG Center of Excellence | McNeese LNG Center | LNG Center of Excellence,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-061,LNG Center of Excellence,Research and Industry,CAT-061-S06,contacts organizers and office hours,cultural_community,"Queries about LNG Center of Excellence, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",LNG Center of Excellence | McNeese LNG Center | LNG Center of Excellence,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-061,LNG Center of Excellence,Research and Industry,CAT-061-S07,news media and public information,cultural_community,"Queries about LNG Center of Excellence, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",LNG Center of Excellence | McNeese LNG Center | LNG Center of Excellence,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-061,LNG Center of Excellence,Research and Industry,CAT-061-S08,community partners and external opportunities,cultural_community,"Queries about LNG Center of Excellence, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",LNG Center of Excellence | McNeese LNG Center | LNG Center of Excellence,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S01,mission leadership and organization,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S02,services responsibilities and procedures,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S03,forms templates and required documents,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S04,policies standards and compliance,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S05,contacts location and office hours,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S06,deadlines calendars and processing times,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S07,reports data and public records,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-062,University Marketing and Communications,Administration and Governance,CAT-062-S08,problems appeals complaints and escalation,administrative_office,"Queries about University Marketing and Communications, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",University Marketing and Communications | McNeese Marketing | University Communications,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S01,degrees concentrations and certificates,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S02,admission and progression requirements,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S03,curriculum prerequisites and degree plans,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S04,courses sections and scheduling,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S05,faculty staff and department contacts,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S06,research laboratories and projects,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S07,student organizations events and opportunities,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-063,Department of Mass Communication,Academic Departments,CAT-063-S08,careers licensure and professional outcomes,academic_department,"Queries about Department of Mass Communication, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mass Communication | McNeese Mass Communication | Mass Comm department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S01,degrees concentrations and certificates,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S02,admission and progression requirements,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S03,curriculum prerequisites and degree plans,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S04,courses sections and scheduling,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S05,faculty staff and department contacts,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S06,research laboratories and projects,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S07,student organizations events and opportunities,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-064,Department of Mathematical Sciences,Academic Departments,CAT-064-S08,careers licensure and professional outcomes,academic_department,"Queries about Department of Mathematical Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Mathematical Sciences | McNeese Mathematics | Mathematical Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S01,eligibility and who can use the service,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S02,services programs and available support,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S03,appointments applications and access steps,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S04,forms documents and preparation,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S05,costs fees insurance and funding,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S06,contacts location hours and accessibility,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S07,policies confidentiality and student rights,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-065,Math and Science Tutoring Center,Student Support,CAT-065-S08,urgent help troubleshooting and external alternatives,student_service,"Queries about Math and Science Tutoring Center, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Math and Science Tutoring Center | McNeese MAST | Math Science Tutoring,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S01,programs services and participation,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S02,events calendar and announcements,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S03,registration membership and eligibility,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S04,tickets prices sponsorships and funding,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S05,venues directions parking and accessibility,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S06,contacts organizers and office hours,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S07,news media and public information,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-066,McNeese Alumni Association,Advancement and Partnerships,CAT-066-S08,community partners and external opportunities,cultural_community,"Queries about McNeese Alumni Association, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Alumni Association | McNeese Alumni | Alumni Association,https://www.mcneesealumni.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S01,eligibility and who can use the service,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S02,services programs and available support,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S03,appointments applications and access steps,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S04,forms documents and preparation,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S05,costs fees insurance and funding,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S06,contacts location hours and accessibility,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S07,policies confidentiality and student rights,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-067,McNeese Autism Program,Health and Wellness,CAT-067-S08,urgent help troubleshooting and external alternatives,student_service,"Queries about McNeese Autism Program, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Autism Program | McNeese Autism Program | autism services McNeese,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-068,McNeese Foundation and Giving,Advancement and Partnerships,CAT-068-S01,programs services and participation,cultural_community,"Queries about McNeese Foundation and Giving, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Foundation and Giving | McNeese Foundation | give to McNeese,https://mcneesefoundation.org/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-068,McNeese Foundation and Giving,Advancement and Partnerships,CAT-068-S02,events calendar and announcements,cultural_community,"Queries about McNeese Foundation and Giving, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Foundation and Giving | McNeese Foundation | give to McNeese,https://mcneesefoundation.org/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-068,McNeese Foundation and Giving,Advancement and Partnerships,CAT-068-S03,registration membership and eligibility,cultural_community,"Queries about McNeese Foundation and Giving, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Foundation and Giving | McNeese Foundation | give to McNeese,https://mcneesefoundation.org/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-068,McNeese Foundation and Giving,Advancement and Partnerships,CAT-068-S04,tickets prices sponsorships and funding,cultural_community,"Queries about McNeese Foundation and Giving, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",McNeese Foundation and Giving | McNeese Foundation | give to McNeese,https://mcneesefoundation.org/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
